timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], clocks.current.graphics [MHz], clocks.current.memory [MHz], temperature.gpu
2026/02/15 20:04:28.656, 98, 8, 3533, 97887, 135.07, 420, 12481, 92
2026/02/15 20:04:29.656, 99, 8, 3533, 97887, 133.68, 420, 12481, 92
2026/02/15 20:04:30.656, 100, 8, 3533, 97887, 133.83, 420, 12481, 92
2026/02/15 20:04:31.656, 99, 8, 3533, 97887, 134.22, 420, 12481, 93
2026/02/15 20:04:32.656, 100, 8, 3533, 97887, 134.02, 420, 12481, 93
2026/02/15 20:04:33.656, 99, 8, 3533, 97887, 134.45, 420, 12481, 93
2026/02/15 20:04:34.657, 99, 8, 3533, 97887, 134.60, 420, 12481, 93
2026/02/15 20:04:35.657, 99, 8, 3533, 97887, 135.46, 420, 12481, 93
2026/02/15 20:04:36.657, 100, 8, 3533, 97887, 135.64, 420, 12481, 93
2026/02/15 20:04:37.657, 99, 8, 3533, 97887, 135.74, 420, 12481, 93
2026/02/15 20:04:38.657, 99, 8, 3533, 97887, 135.54, 420, 12481, 93
2026/02/15 20:04:39.657, 99, 8, 3533, 97887, 136.03, 420, 12481, 93
2026/02/15 20:04:40.657, 99, 8, 3533, 97887, 136.28, 420, 12481, 93
2026/02/15 20:04:41.657, 99, 8, 3533, 97887, 136.28, 420, 12481, 93
2026/02/15 20:04:42.658, 100, 8, 3533, 97887, 136.28, 420, 12481, 93
2026/02/15 20:04:43.658, 99, 8, 3533, 97887, 136.55, 420, 12481, 94
2026/02/15 20:04:44.658, 99, 8, 3533, 97887, 136.61, 420, 12481, 94
2026/02/15 20:04:45.658, 99, 8, 3533, 97887, 136.54, 420, 12481, 94
2026/02/15 20:04:46.658, 99, 8, 3533, 97887, 137.14, 420, 12481, 94
2026/02/15 20:04:47.658, 99, 8, 3533, 97887, 137.32, 420, 12481, 94
2026/02/15 20:04:48.658, 99, 8, 3533, 97887, 137.71, 420, 12481, 94
2026/02/15 20:04:49.659, 99, 8, 3533, 97887, 137.37, 420, 12481, 94
2026/02/15 20:04:50.659, 99, 8, 3533, 97887, 136.73, 420, 12481, 94
2026/02/15 20:04:51.659, 100, 8, 3533, 97887, 137.11, 420, 12481, 94
2026/02/15 20:04:52.659, 99, 8, 3533, 97887, 136.79, 420, 12481, 94
2026/02/15 20:04:53.659, 100, 8, 3533, 97887, 137.62, 420, 12481, 94
2026/02/15 20:04:54.659, 99, 8, 3533, 97887, 136.79, 420, 12481, 94
2026/02/15 20:04:55.659, 99, 7, 3533, 97887, 137.88, 420, 12481, 95
2026/02/15 20:04:56.659, 99, 8, 3533, 97887, 138.21, 420, 12481, 95
2026/02/15 20:04:57.660, 99, 8, 3533, 97887, 138.48, 420, 12481, 95
2026/02/15 20:04:58.660, 99, 8, 3533, 97887, 138.73, 420, 12481, 95
2026/02/15 20:04:59.660, 99, 8, 3533, 97887, 138.65, 420, 12481, 95
2026/02/15 20:05:00.660, 99, 8, 3533, 97887, 138.71, 420, 12481, 95
2026/02/15 20:05:01.660, 99, 8, 3533, 97887, 138.71, 420, 12481, 95
2026/02/15 20:05:02.660, 99, 8, 3533, 97887, 138.91, 420, 12481, 95
2026/02/15 20:05:03.660, 99, 8, 3533, 97887, 139.30, 420, 12481, 95
2026/02/15 20:05:04.660, 99, 8, 3533, 97887, 139.48, 420, 12481, 95
2026/02/15 20:05:05.661, 100, 8, 3533, 97887, 139.22, 420, 12481, 95
2026/02/15 20:05:06.661, 99, 8, 3597, 97887, 139.04, 420, 12481, 95
2026/02/15 20:05:07.661, 99, 8, 3597, 97887, 140.89, 420, 12481, 96
2026/02/15 20:05:08.661, 99, 8, 3597, 97887, 139.68, 420, 12481, 96
2026/02/15 20:05:09.661, 99, 8, 3597, 97887, 140.68, 420, 12481, 96
2026/02/15 20:05:10.661, 99, 8, 3597, 97887, 141.22, 420, 12481, 96
2026/02/15 20:05:11.661, 98, 8, 3597, 97887, 140.25, 420, 12481, 96
2026/02/15 20:05:12.662, 99, 8, 3597, 97887, 139.70, 420, 12481, 96
2026/02/15 20:05:13.662, 99, 8, 3597, 97887, 139.57, 420, 12481, 96
2026/02/15 20:05:14.662, 100, 8, 3597, 97887, 139.81, 420, 12481, 96
2026/02/15 20:05:15.662, 99, 8, 3597, 97887, 140.10, 420, 12481, 96
2026/02/15 20:05:16.662, 99, 8, 3597, 97887, 140.39, 420, 12481, 96
2026/02/15 20:05:17.662, 100, 8, 3597, 97887, 140.63, 420, 12481, 96
2026/02/15 20:05:18.662, 99, 8, 3597, 97887, 141.37, 420, 12481, 96
2026/02/15 20:05:19.662, 99, 8, 3597, 97887, 141.17, 420, 12481, 96
2026/02/15 20:05:20.663, 99, 8, 3597, 97887, 141.37, 420, 12481, 97
2026/02/15 20:05:21.663, 99, 8, 3597, 97887, 142.12, 420, 12481, 97
2026/02/15 20:05:22.663, 99, 8, 3597, 97887, 141.49, 420, 12481, 97
2026/02/15 20:05:23.663, 99, 8, 3597, 97887, 141.99, 420, 12481, 97
2026/02/15 20:05:24.663, 99, 8, 3597, 97887, 142.51, 420, 12481, 97
2026/02/15 20:05:25.663, 99, 8, 3597, 97887, 142.76, 420, 12481, 97
2026/02/15 20:05:26.663, 99, 8, 3597, 97887, 142.70, 420, 12481, 97
2026/02/15 20:05:27.663, 99, 8, 3597, 97887, 143.12, 420, 12481, 97
2026/02/15 20:05:28.664, 99, 8, 3597, 97887, 142.75, 420, 12481, 97
2026/02/15 20:05:29.664, 99, 8, 3597, 97887, 142.74, 420, 12481, 97
2026/02/15 20:05:30.664, 99, 8, 3597, 97887, 143.04, 420, 12481, 97
2026/02/15 20:05:31.664, 99, 8, 3597, 97887, 143.75, 420, 12481, 98
2026/02/15 20:05:32.664, 99, 8, 3597, 97887, 143.49, 420, 12481, 98
2026/02/15 20:05:33.664, 99, 8, 3597, 97887, 143.38, 420, 12481, 98
2026/02/15 20:05:34.664, 99, 8, 3597, 97887, 143.88, 420, 12481, 98
2026/02/15 20:05:35.665, 99, 8, 3597, 97887, 144.05, 420, 12481, 98
2026/02/15 20:05:36.665, 99, 8, 3597, 97887, 144.25, 420, 12481, 98
2026/02/15 20:05:37.665, 99, 8, 3597, 97887, 144.25, 420, 12481, 98
2026/02/15 20:05:38.665, 99, 8, 3597, 97887, 144.76, 420, 12481, 98
2026/02/15 20:05:39.665, 99, 8, 3597, 97887, 143.74, 420, 12481, 98
2026/02/15 20:05:40.665, 99, 8, 3597, 97887, 144.80, 420, 12481, 98
2026/02/15 20:05:41.665, 99, 8, 3597, 97887, 145.37, 420, 12481, 98
2026/02/15 20:05:42.666, 99, 8, 3597, 97887, 145.87, 420, 12481, 98
2026/02/15 20:05:43.666, 99, 8, 3597, 97887, 145.42, 420, 12481, 99
2026/02/15 20:05:44.666, 99, 8, 3597, 97887, 144.37, 420, 12481, 99
2026/02/15 20:05:45.666, 99, 8, 3597, 97887, 145.30, 420, 12481, 99
2026/02/15 20:05:46.666, 99, 8, 3597, 97887, 144.47, 420, 12481, 99
2026/02/15 20:05:47.666, 99, 8, 3597, 97887, 140.84, 180, 12481, 99
2026/02/15 20:05:48.666, 99, 8, 3597, 97887, 137.90, 180, 12481, 99
2026/02/15 20:05:49.666, 99, 8, 3597, 97887, 137.57, 172, 12481, 99
2026/02/15 20:05:50.667, 99, 8, 3597, 97887, 138.44, 180, 12481, 99
2026/02/15 20:05:51.667, 99, 8, 3597, 97887, 138.18, 180, 12481, 99
2026/02/15 20:05:52.667, 99, 8, 3597, 97887, 138.61, 180, 12481, 99
2026/02/15 20:05:53.667, 99, 8, 3597, 97887, 138.38, 180, 12481, 99
2026/02/15 20:05:54.667, 99, 8, 3597, 97887, 138.88, 180, 12481, 99
2026/02/15 20:05:55.667, 99, 8, 3597, 97887, 138.51, 180, 12481, 99
2026/02/15 20:05:56.667, 99, 8, 3597, 97887, 139.56, 180, 12481, 99
2026/02/15 20:05:57.667, 99, 8, 3597, 97887, 139.59, 180, 12481, 99
2026/02/15 20:05:58.668, 99, 8, 3597, 97887, 139.50, 180, 12481, 99
2026/02/15 20:05:59.668, 99, 8, 3597, 97887, 139.27, 180, 12481, 99
2026/02/15 20:06:00.668, 98, 8, 3597, 97887, 139.63, 180, 12481, 99
2026/02/15 20:06:01.668, 99, 8, 3597, 97887, 140.16, 180, 12481, 100
2026/02/15 20:06:02.668, 99, 8, 3597, 97887, 139.98, 180, 12481, 100
2026/02/15 20:06:03.668, 99, 8, 3597, 97887, 140.72, 172, 12481, 100
2026/02/15 20:06:04.668, 99, 8, 3597, 97887, 140.41, 180, 12481, 100
2026/02/15 20:06:05.668, 99, 8, 3597, 97887, 140.34, 180, 12481, 100
2026/02/15 20:06:06.669, 99, 8, 3597, 97887, 140.54, 180, 12481, 100
2026/02/15 20:06:07.669, 99, 8, 3597, 97887, 140.92, 180, 12481, 100
2026/02/15 20:06:08.669, 99, 8, 3597, 97887, 141.01, 180, 12481, 100
2026/02/15 20:06:09.669, 99, 8, 3597, 97887, 141.51, 180, 12481, 100
2026/02/15 20:06:10.669, 99, 8, 3597, 97887, 141.75, 180, 12481, 100
2026/02/15 20:06:11.669, 99, 8, 3597, 97887, 141.70, 180, 12481, 100
2026/02/15 20:06:12.669, 99, 8, 3597, 97887, 142.21, 180, 12481, 100
2026/02/15 20:06:13.670, 99, 8, 3597, 97887, 142.00, 180, 12481, 100
2026/02/15 20:06:14.670, 99, 8, 3597, 97887, 142.45, 180, 12481, 100
2026/02/15 20:06:15.670, 99, 8, 3597, 97887, 142.46, 180, 12481, 101
2026/02/15 20:06:16.670, 99, 8, 3597, 97887, 142.22, 180, 12481, 101
2026/02/15 20:06:17.670, 99, 8, 3597, 97887, 141.94, 180, 12481, 101
2026/02/15 20:06:18.670, 99, 8, 3597, 97887, 141.31, 180, 12481, 101
2026/02/15 20:06:19.670, 99, 8, 3597, 97887, 141.32, 180, 12481, 101
2026/02/15 20:06:20.671, 100, 8, 3597, 97887, 142.14, 180, 12481, 101
2026/02/15 20:06:21.671, 99, 8, 3597, 97887, 141.85, 180, 12481, 101
2026/02/15 20:06:22.671, 99, 8, 3597, 97887, 142.66, 180, 12481, 101
2026/02/15 20:06:23.671, 99, 8, 3597, 97887, 142.98, 180, 12481, 101
2026/02/15 20:06:24.671, 99, 8, 3597, 97887, 143.15, 180, 12481, 101
2026/02/15 20:06:25.671, 99, 8, 3597, 97887, 143.66, 180, 12481, 101
2026/02/15 20:06:26.671, 99, 8, 3597, 97887, 143.68, 180, 12481, 101
2026/02/15 20:06:27.671, 99, 8, 3597, 97887, 143.87, 180, 12481, 101
2026/02/15 20:06:28.672, 99, 8, 3597, 97887, 143.44, 180, 12481, 101
2026/02/15 20:06:29.672, 99, 8, 3597, 97887, 143.57, 180, 12481, 101
2026/02/15 20:06:30.672, 100, 4, 3597, 97887, 132.68, 180, 12481, 101
2026/02/15 20:06:31.672, 100, 4, 3597, 97887, 128.00, 180, 12481, 101
2026/02/15 20:06:32.672, 100, 4, 3597, 97887, 127.26, 180, 12481, 101
2026/02/15 20:06:33.672, 100, 4, 3597, 97887, 127.72, 180, 12481, 101
2026/02/15 20:06:34.672, 100, 4, 3597, 97887, 128.13, 180, 12481, 101
2026/02/15 20:06:35.672, 100, 4, 3597, 97887, 128.13, 180, 12481, 101
2026/02/15 20:06:36.673, 100, 4, 3597, 97887, 128.00, 180, 12481, 102
2026/02/15 20:06:37.673, 100, 4, 3597, 97887, 127.78, 180, 12481, 102
2026/02/15 20:06:38.673, 100, 4, 3597, 97887, 127.76, 180, 12481, 102
2026/02/15 20:06:39.673, 100, 4, 3597, 97887, 128.11, 180, 12481, 102
2026/02/15 20:06:40.673, 100, 4, 3597, 97887, 128.16, 180, 12481, 102
2026/02/15 20:06:41.673, 100, 4, 3597, 97887, 128.11, 180, 12481, 102
2026/02/15 20:06:42.673, 100, 4, 3597, 97887, 128.08, 180, 12481, 102
2026/02/15 20:06:43.674, 100, 4, 3597, 97887, 128.88, 180, 12481, 102
2026/02/15 20:06:44.674, 100, 4, 3597, 97887, 128.65, 180, 12481, 102
2026/02/15 20:06:45.674, 100, 4, 3597, 97887, 128.15, 180, 12481, 102
2026/02/15 20:06:46.674, 100, 4, 3597, 97887, 128.66, 180, 12481, 102
2026/02/15 20:06:47.674, 100, 4, 3597, 97887, 129.22, 180, 12481, 102
2026/02/15 20:06:48.674, 100, 4, 3597, 97887, 128.87, 180, 12481, 102
2026/02/15 20:06:49.674, 100, 4, 3597, 97887, 129.17, 180, 12481, 102
2026/02/15 20:06:50.675, 100, 4, 3597, 97887, 128.97, 180, 12481, 102
2026/02/15 20:06:51.675, 100, 4, 3597, 97887, 129.19, 180, 12481, 102
2026/02/15 20:06:52.675, 100, 4, 3597, 97887, 128.96, 180, 12481, 102
2026/02/15 20:06:53.675, 100, 4, 3597, 97887, 129.62, 180, 12481, 102
2026/02/15 20:06:54.675, 100, 4, 3597, 97887, 128.98, 180, 12481, 102
2026/02/15 20:06:55.675, 100, 4, 3597, 97887, 130.25, 180, 12481, 102
2026/02/15 20:06:56.675, 100, 4, 3597, 97887, 129.25, 180, 12481, 102
2026/02/15 20:06:57.676, 100, 4, 3597, 97887, 130.68, 180, 12481, 102
