timestamp, pci.bus_id, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pcie.link.gen.current, pcie.link.width.current
2026/02/12 15:53:26.397, 00000000:01:00.0, 1 %, 0 %, 799 MiB, 16303 MiB, 43, 49.47 W, 2595 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:26.598, 00000000:01:00.0, 2 %, 1 %, 1030 MiB, 16303 MiB, 44, 62.83 W, 2662 MHz, 14001 MHz, 5, 16
2026/02/12 15:53:26.799, 00000000:01:00.0, 2 %, 1 %, 2342 MiB, 16303 MiB, 44, 62.83 W, 2662 MHz, 14001 MHz, 5, 16
2026/02/12 15:53:27.001, 00000000:01:00.0, 94 %, 47 %, 2342 MiB, 16303 MiB, 49, 78.55 W, 2677 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:27.202, 00000000:01:00.0, 94 %, 47 %, 2342 MiB, 16303 MiB, 49, 78.55 W, 2677 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:27.403, 00000000:01:00.0, 94 %, 47 %, 2342 MiB, 16303 MiB, 49, 78.55 W, 2677 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:27.604, 00000000:01:00.0, 93 %, 45 %, 2342 MiB, 16303 MiB, 52, 134.53 W, 2857 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:27.805, 00000000:01:00.0, 93 %, 45 %, 2338 MiB, 16303 MiB, 52, 134.53 W, 2857 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:28.007, 00000000:01:00.0, 93 %, 45 %, 2322 MiB, 16303 MiB, 53, 183.07 W, 2857 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:28.207, 00000000:01:00.0, 93 %, 45 %, 2322 MiB, 16303 MiB, 53, 183.07 W, 2857 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:28.409, 00000000:01:00.0, 93 %, 45 %, 2312 MiB, 16303 MiB, 53, 183.07 W, 2857 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:28.609, 00000000:01:00.0, 94 %, 45 %, 2312 MiB, 16303 MiB, 53, 183.53 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:28.810, 00000000:01:00.0, 94 %, 45 %, 2312 MiB, 16303 MiB, 53, 183.53 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:29.011, 00000000:01:00.0, 94 %, 45 %, 2312 MiB, 16303 MiB, 53, 184.22 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:29.212, 00000000:01:00.0, 94 %, 45 %, 1001 MiB, 16303 MiB, 53, 184.22 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:29.413, 00000000:01:00.0, 94 %, 45 %, 1000 MiB, 16303 MiB, 53, 184.22 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:29.614, 00000000:01:00.0, 1 %, 0 %, 1764 MiB, 16303 MiB, 46, 146.73 W, 2850 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:29.816, 00000000:01:00.0, 1 %, 0 %, 770 MiB, 16303 MiB, 46, 146.73 W, 2850 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:30.017, 00000000:01:00.0, 1 %, 0 %, 1000 MiB, 16303 MiB, 45, 82.44 W, 2850 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:30.218, 00000000:01:00.0, 1 %, 0 %, 2314 MiB, 16303 MiB, 45, 82.44 W, 2850 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:30.420, 00000000:01:00.0, 1 %, 0 %, 2314 MiB, 16303 MiB, 45, 82.44 W, 2850 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:30.621, 00000000:01:00.0, 94 %, 47 %, 2314 MiB, 16303 MiB, 52, 82.69 W, 2857 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:30.822, 00000000:01:00.0, 94 %, 47 %, 2331 MiB, 16303 MiB, 52, 82.69 W, 2857 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:31.023, 00000000:01:00.0, 94 %, 44 %, 2330 MiB, 16303 MiB, 53, 140.25 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:31.225, 00000000:01:00.0, 94 %, 44 %, 2330 MiB, 16303 MiB, 53, 140.25 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:31.426, 00000000:01:00.0, 94 %, 44 %, 2329 MiB, 16303 MiB, 53, 140.25 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:31.626, 00000000:01:00.0, 93 %, 44 %, 2329 MiB, 16303 MiB, 54, 182.75 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:31.827, 00000000:01:00.0, 93 %, 44 %, 2329 MiB, 16303 MiB, 54, 182.75 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:32.028, 00000000:01:00.0, 94 %, 44 %, 2329 MiB, 16303 MiB, 54, 183.66 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:32.230, 00000000:01:00.0, 94 %, 44 %, 2329 MiB, 16303 MiB, 54, 183.66 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:32.431, 00000000:01:00.0, 94 %, 44 %, 2334 MiB, 16303 MiB, 54, 183.66 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:32.631, 00000000:01:00.0, 94 %, 44 %, 2328 MiB, 16303 MiB, 54, 183.96 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:32.832, 00000000:01:00.0, 94 %, 44 %, 2320 MiB, 16303 MiB, 54, 183.96 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:33.033, 00000000:01:00.0, 94 %, 44 %, 2320 MiB, 16303 MiB, 54, 183.35 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:33.234, 00000000:01:00.0, 94 %, 44 %, 2322 MiB, 16303 MiB, 54, 183.35 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:33.434, 00000000:01:00.0, 94 %, 44 %, 2322 MiB, 16303 MiB, 54, 183.35 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:33.636, 00000000:01:00.0, 93 %, 44 %, 2326 MiB, 16303 MiB, 55, 183.49 W, 2842 MHz, 13801 MHz, 5, 16
2026/02/12 15:53:33.836, 00000000:01:00.0, 93 %, 44 %, 1020 MiB, 16303 MiB, 55, 183.49 W, 2842 MHz, 13801 MHz, 5, 16

# Benchmark phase markers
# MARKER: START pp1024+tg16 @ 2026/02/12 15:53:20.343734
# MARKER: END pp1024+tg16 @ 2026/02/12 15:53:25.745403
# MARKER: START pp1024+tg1024 @ 2026/02/12 15:53:25.745477
# MARKER: END pp1024+tg1024 @ 2026/02/12 15:53:29.270195
# MARKER: START pp16+tg1536 @ 2026/02/12 15:53:29.270246
# MARKER: END pp16+tg1536 @ 2026/02/12 15:53:33.924256
