timestamp, pci.bus_id, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pcie.link.gen.current, pcie.link.width.current
2026/02/12 15:50:15.786, 00000000:01:00.0, 98 %, 70 %, 3666 MiB, 16303 MiB, 53, 243.29 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:15.987, 00000000:01:00.0, 98 %, 70 %, 3666 MiB, 16303 MiB, 53, 243.29 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:16.189, 00000000:01:00.0, 98 %, 70 %, 3666 MiB, 16303 MiB, 53, 243.29 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:16.390, 00000000:01:00.0, 98 %, 69 %, 3666 MiB, 16303 MiB, 53, 242.38 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:16.592, 00000000:01:00.0, 98 %, 69 %, 3666 MiB, 16303 MiB, 53, 242.38 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:16.793, 00000000:01:00.0, 97 %, 69 %, 3666 MiB, 16303 MiB, 54, 240.82 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:16.994, 00000000:01:00.0, 97 %, 69 %, 3666 MiB, 16303 MiB, 54, 240.82 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:17.196, 00000000:01:00.0, 97 %, 69 %, 3666 MiB, 16303 MiB, 54, 240.82 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:17.397, 00000000:01:00.0, 97 %, 69 %, 3666 MiB, 16303 MiB, 54, 240.97 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:17.599, 00000000:01:00.0, 97 %, 69 %, 3666 MiB, 16303 MiB, 54, 240.97 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:17.800, 00000000:01:00.0, 98 %, 69 %, 3666 MiB, 16303 MiB, 54, 242.29 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:18.001, 00000000:01:00.0, 98 %, 69 %, 3666 MiB, 16303 MiB, 54, 242.29 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:18.202, 00000000:01:00.0, 98 %, 69 %, 3134 MiB, 16303 MiB, 54, 242.29 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:18.412, 00000000:01:00.0, 97 %, 69 %, 722 MiB, 16303 MiB, 50, 236.49 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:18.613, 00000000:01:00.0, 97 %, 69 %, 2782 MiB, 16303 MiB, 50, 236.49 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:18.818, 00000000:01:00.0, 3 %, 0 %, 3157 MiB, 16303 MiB, 43, 142.51 W, 2850 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:19.020, 00000000:01:00.0, 3 %, 0 %, 722 MiB, 16303 MiB, 43, 142.51 W, 2850 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:19.221, 00000000:01:00.0, 3 %, 0 %, 1765 MiB, 16303 MiB, 43, 142.51 W, 2850 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:19.422, 00000000:01:00.0, 0 %, 0 %, 3112 MiB, 16303 MiB, 42, 69.75 W, 2865 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:19.624, 00000000:01:00.0, 0 %, 0 %, 3730 MiB, 16303 MiB, 42, 69.75 W, 2865 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:19.825, 00000000:01:00.0, 97 %, 71 %, 3730 MiB, 16303 MiB, 52, 109.46 W, 2857 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:20.027, 00000000:01:00.0, 97 %, 71 %, 3730 MiB, 16303 MiB, 52, 109.46 W, 2857 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:20.228, 00000000:01:00.0, 97 %, 71 %, 3730 MiB, 16303 MiB, 52, 109.46 W, 2857 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:20.430, 00000000:01:00.0, 98 %, 72 %, 3730 MiB, 16303 MiB, 54, 204.97 W, 2842 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:20.631, 00000000:01:00.0, 98 %, 72 %, 3730 MiB, 16303 MiB, 54, 204.97 W, 2842 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:20.832, 00000000:01:00.0, 98 %, 70 %, 3730 MiB, 16303 MiB, 54, 245.00 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:21.034, 00000000:01:00.0, 98 %, 70 %, 3730 MiB, 16303 MiB, 54, 245.00 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:21.235, 00000000:01:00.0, 98 %, 70 %, 3730 MiB, 16303 MiB, 54, 245.00 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:21.437, 00000000:01:00.0, 98 %, 70 %, 3730 MiB, 16303 MiB, 54, 244.73 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:21.639, 00000000:01:00.0, 98 %, 70 %, 3730 MiB, 16303 MiB, 54, 244.73 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:21.840, 00000000:01:00.0, 97 %, 70 %, 3730 MiB, 16303 MiB, 54, 243.89 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:22.041, 00000000:01:00.0, 97 %, 70 %, 3730 MiB, 16303 MiB, 54, 243.89 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:22.243, 00000000:01:00.0, 97 %, 69 %, 3730 MiB, 16303 MiB, 55, 242.44 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:22.444, 00000000:01:00.0, 97 %, 69 %, 3730 MiB, 16303 MiB, 55, 242.44 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:22.645, 00000000:01:00.0, 97 %, 69 %, 3730 MiB, 16303 MiB, 55, 242.44 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:22.847, 00000000:01:00.0, 97 %, 69 %, 3730 MiB, 16303 MiB, 55, 240.81 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:23.048, 00000000:01:00.0, 97 %, 69 %, 3730 MiB, 16303 MiB, 55, 240.81 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:23.249, 00000000:01:00.0, 97 %, 68 %, 3730 MiB, 16303 MiB, 55, 240.27 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:23.451, 00000000:01:00.0, 97 %, 68 %, 3730 MiB, 16303 MiB, 55, 240.27 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:23.652, 00000000:01:00.0, 97 %, 68 %, 3730 MiB, 16303 MiB, 55, 240.27 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:23.854, 00000000:01:00.0, 97 %, 68 %, 3730 MiB, 16303 MiB, 55, 240.36 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:24.055, 00000000:01:00.0, 97 %, 68 %, 3730 MiB, 16303 MiB, 55, 240.36 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:24.256, 00000000:01:00.0, 97 %, 70 %, 3730 MiB, 16303 MiB, 55, 241.74 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:24.458, 00000000:01:00.0, 97 %, 70 %, 3730 MiB, 16303 MiB, 55, 241.74 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:24.659, 00000000:01:00.0, 97 %, 70 %, 3730 MiB, 16303 MiB, 55, 241.74 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:24.860, 00000000:01:00.0, 97 %, 70 %, 3730 MiB, 16303 MiB, 56, 244.04 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:25.062, 00000000:01:00.0, 97 %, 70 %, 3730 MiB, 16303 MiB, 56, 244.04 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:25.263, 00000000:01:00.0, 96 %, 70 %, 3730 MiB, 16303 MiB, 56, 246.62 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:25.464, 00000000:01:00.0, 96 %, 70 %, 3730 MiB, 16303 MiB, 56, 246.62 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:25.666, 00000000:01:00.0, 96 %, 70 %, 3730 MiB, 16303 MiB, 56, 246.62 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:25.867, 00000000:01:00.0, 97 %, 70 %, 3730 MiB, 16303 MiB, 56, 248.83 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:26.069, 00000000:01:00.0, 97 %, 70 %, 3730 MiB, 16303 MiB, 56, 248.83 W, 2835 MHz, 14001 MHz, 5, 16
2026/02/12 15:50:26.270, 00000000:01:00.0, 97 %, 71 %, 3730 MiB, 16303 MiB, 56, 250.96 W, 2835 MHz, 14001 MHz, 5, 16

# Benchmark phase markers
# MARKER: START pp1024+tg16 @ 2026/02/12 15:50:09.130052
# MARKER: END pp1024+tg16 @ 2026/02/12 15:50:12.399080
# MARKER: START pp1024+tg1024 @ 2026/02/12 15:50:12.399118
# MARKER: END pp1024+tg1024 @ 2026/02/12 15:50:18.312550
# MARKER: START pp16+tg1536 @ 2026/02/12 15:50:18.312605
# MARKER: END pp16+tg1536 @ 2026/02/12 15:50:26.397554
